nombre,link,direccion,tipo,categoria,telefono,email
A CENTRAL,https://www.turismo.gal/recurso/-/detalle/240223000422/a-central?langId=es_ES&tp=1001549&ctre=40000240,"Calle Méndez Núñez, nº 37 36900 Marín - Pontevedra",Café bar,,+34 670 886 865,dolmen.ofitec@gmail.com
A CHABOLA,https://www.turismo.gal/recurso/-/detalle/210304000323/a-chabola?langId=es_ES&tp=1001549&ctre=40000240,"Calle Paseo Marítimo , nº 23 36340 Nigrán - Pontevedra",Café bar,,,
A CHAN,https://www.turismo.gal/recurso/-/detalle/v-po-007332/a-chan?langId=es_ES&tp=1001549&ctre=40000240,"CARBALLEDO, 17 856 Cerdedo-Cotobade - Pontevedra",Café bar,,,
A CHAN,https://www.turismo.gal/recurso/-/detalle/v-po-008628/a-chan?langId=es_ES&tp=1001549&ctre=40000240,"A CHAN, nº 89 36883 A Cañiza - Pontevedra",Café bar,,+34 635 736 561,luachea4@hotmail.com
A CHAN DE AMOEDO,https://www.turismo.gal/recurso/-/detalle/c-po-000980/a-chan-de-amoedo?langId=es_ES&tp=1001550&ctre=40000242,A CHAN DE AMOEDO S/N 0 Pazos de Borbén - Pontevedra,Cafetería,,,
A CHAVE,https://www.turismo.gal/recurso/-/detalle/v-po-008920/a-chave?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Marina , nº 12 36600 Vilagarcía de Arousa - Pontevedra",Café bar,,,
A CHAVOLA,https://www.turismo.gal/recurso/-/detalle/11879/a-chavola?langId=es_ES&tp=24&ctre=142,"Cacharela, nº 38 36216 Vigo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 637 036 723,antialorenzomartinez@gmail.com
A CHOZA,https://www.turismo.gal/recurso/-/detalle/v-po-009696/a-choza?langId=es_ES&tp=1001549&ctre=40000240,"LG. CASTIÑÁNS, 61 - CELA 36930 Bueu - Pontevedra",Café bar,,,
A COFRADIA,https://www.turismo.gal/recurso/-/detalle/210916000222/a-cofradia?langId=es_ES&tp=1001549&ctre=40000240,"Plaza Praza do Parque, nº 11 36620 Vilanova de Arousa - Pontevedra",Café bar,,,
A COMANCHIÑA,https://www.turismo.gal/recurso/-/detalle/230306000125/a-comanchina?langId=es_ES&tp=1001549&ctre=40000240,"Calle Alfredo Saralegui, nº 14 36940 Cangas - Pontevedra",Café bar,,,
A CONQUISTA GRILL,https://www.turismo.gal/recurso/-/detalle/v-po-006960/a-conquista-grill?langId=es_ES&tp=1001549&ctre=40000240,"Calle Uruguay, nº 4 36201 Vigo - Pontevedra",Café bar,,,
A COSTA,https://www.turismo.gal/recurso/-/detalle/12085/a-costa?langId=es_ES&tp=24&ctre=142,"Travesía Ourense, nº 6 36970 Sanxenxo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 691 860,
A COSTA,https://www.turismo.gal/recurso/-/detalle/14247/a-costa?langId=es_ES&tp=24&ctre=142,"Reboredo, 72 36980 O Grove - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 730 518,
A COVA,https://www.turismo.gal/recurso/-/detalle/v-po-008174/a-cova?langId=es_ES&tp=1001549&ctre=40000240,"CALLE GENERAL RUBIN, 22 0 Redondela - Pontevedra",Café bar,,,
A COVA,https://www.turismo.gal/recurso/-/detalle/v-po-009498/a-cova-?langId=es_ES&tp=1001549&ctre=40000240,"Calle Con do Moucho, nº 6 36626 A Illa de Arousa - Pontevedra",Café bar,,,LABORAL@MFASESORESCONSULTING.COM
A COVA DA SANTA,https://www.turismo.gal/recurso/-/detalle/161011000020/a-cova-da-santa?langId=es_ES&tp=1001549&ctre=40000240,"Camino DE SOBREIRA - HERVILLE, nº 13 36310 Mos - Pontevedra",Café bar,,,
A COVA DA VELLA,https://www.turismo.gal/recurso/-/detalle/210331002189/a-cova-da-vella?langId=es_ES&tp=1001549&ctre=40000240,"Lg. Casal do Mendo - Campañó, nº 17 36157 Vigo - Pontevedra",Café bar,,,
A COVA DE MARTINEZ,https://www.turismo.gal/recurso/-/detalle/230307000162/a-cova-de-martinez?langId=es_ES&tp=24&ctre=142,"Lg. Vilar, nº 53 36618 Vilagarcía de Arousa - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 677 543 671,mariateresadiazduran@gmail.com
A COVA DO FERRO,https://www.turismo.gal/recurso/-/detalle/240212000158/a-cova-do-ferro?langId=es_ES&tp=1001549&ctre=40000240,"Lugar Costa, nº 25 36876 Covelo - Pontevedra",Café bar,,+34 653 020 290,pagudin_@hotmail.com
A COVA DO MAR,https://www.turismo.gal/recurso/-/detalle/v-po-006988/a-cova-do-mar?langId=es_ES&tp=1001549&ctre=40000240,"LG/ COUTO DE ARRIBA, 69- CASTRELO 0 Cambados - Pontevedra",Café bar,,,
A CULLER DE TERESA,https://www.turismo.gal/recurso/-/detalle/v-po-008936/a-culler-de-teresa?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Atlantida - Edif. Sotovento, nº 54 36208 Vigo - Pontevedra",Café bar,,,
A CULTURAL,https://www.turismo.gal/recurso/-/detalle/170503000021/a-cultural?langId=es_ES&tp=1001549&ctre=40000240,"Avenida GALICIA, nº 31 36630 Cambados - Pontevedra",Café bar,,,
A CUNCA DA MARINA,https://www.turismo.gal/recurso/-/detalle/v-po-009110/a-cunca-da-marina?langId=es_ES&tp=1001549&ctre=40000240,"Carretera Estrada A Coutada, nº 73 36312 Vigo - Pontevedra",Café bar,,,acameselle@ejaso.com
A CURVA,https://www.turismo.gal/recurso/-/detalle/12204/a-curva?langId=es_ES&tp=24&ctre=142,"Calle Rafael Picó, nº 56 36970 Sanxenxo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,info@tabernaacurva.com
A D'IRENE,https://www.turismo.gal/recurso/-/detalle/210311001199/a-d-irene?langId=es_ES&tp=1001549&ctre=40000240,"Rúa Viña da Fonte, nº 2 36960 Sanxenxo - Pontevedra",Café bar,,,
A DE BERNARDINO,https://www.turismo.gal/recurso/-/detalle/210311001238/a-de-bernardino?langId=es_ES&tp=1001549&ctre=40000240,"Lugar VIlares, nº 11 36154 Pontevedra - Pontevedra",Café bar,,,
A DE CHARLY,https://www.turismo.gal/recurso/-/detalle/v-po-005890/a-de-charly?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Avenida de Galicia , nº 142 - 144 36216 Vigo - Pontevedra",Café bar,,,
A DE FELIX,https://www.turismo.gal/recurso/-/detalle/v-po-009143/a-de-felix?langId=es_ES&tp=1001549&ctre=40000240,"LG. A GRAÑA, 11 - LAGO CASTIÑEIRAS 36141 Vilaboa - Pontevedra",Café bar,,,
A DE FIN,https://www.turismo.gal/recurso/-/detalle/258507513/a-de-fin?langId=es_ES&tp=24&ctre=142,"Rúa Carballiño, nº 2 36693 Redondela - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,
A DE JACOME,https://www.turismo.gal/recurso/-/detalle/160425000093/a-de-jacome?langId=es_ES&tp=24&ctre=142,"Calle ALCALDE FERREIRO, nº 11 36500 Lalín - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,manu.orixe@hotmail.com
A DE JOSE,https://www.turismo.gal/recurso/-/detalle/250310000104/a-de-jose?langId=es_ES&tp=1001549&ctre=40000240,"Calle Cruceiro Vello, nº 21 36636 Ribadumia - Pontevedra",Café bar,,+34 639 231 145,vilaslosada@vilaslosada.es
A DE LINO,https://www.turismo.gal/recurso/-/detalle/210310001050/a-de-lino?langId=es_ES&tp=1001549&ctre=40000240,"Lugar A Fraga, nº 29 36959 Moaña - Pontevedra",Café bar,,,
A DE LOLI,https://www.turismo.gal/recurso/-/detalle/v-po-007678/a-de-loli?langId=es_ES&tp=1001549&ctre=40000240,"Lg. A Goulla, nº 16 36637 Meis - Pontevedra",Café bar,,,LOLI18081980@GMAIL.COM
A DE LUIS,https://www.turismo.gal/recurso/-/detalle/v-po-008335/a-de-luis?langId=es_ES&tp=1001549&ctre=40000240,"Calle Outeiro, nº 62 36900 Marín - Pontevedra",Café bar,,,luisgarciamontoto@hotmail.com
A DE LUPE,https://www.turismo.gal/recurso/-/detalle/210305000396/a-de-lupe?langId=es_ES&tp=1001549&ctre=40000240,"Rúa Isabel II, nº 12 36630 Cambados - Pontevedra",Café bar,,,
A DE MARCOS,https://www.turismo.gal/recurso/-/detalle/150619000117/a-de-marcos?langId=es_ES&tp=1001549&ctre=40000240,LG. DE GANON Nº 34 XIL 36967 Meaño - Pontevedra,Café bar,,+34 693 639 023,
A DE MARIÑA,https://www.turismo.gal/recurso/-/detalle/v-po-006761/a-de-marina?langId=es_ES&tp=1001549&ctre=40000240,"Calle Plateria, nº 39 36980 O Grove - Pontevedra",Café bar,,,
A DE MARINA,https://www.turismo.gal/recurso/-/detalle/v-po-009539/a-de-marina?langId=es_ES&tp=1001549&ctre=40000240,"LG. HERVILLE, 105 0 Mos - Pontevedra",Café bar,,,
A DE MEIRA,https://www.turismo.gal/recurso/-/detalle/v-po-006092/a-de-meira?langId=es_ES&tp=1001549&ctre=40000240,"RÚA LOUREIRO CRESPO,Nº 72 36004 Pontevedra - Pontevedra",Café bar,,,
A DE PACO,https://www.turismo.gal/recurso/-/detalle/v-po-008625/a-de-paco?langId=es_ES&tp=1001549&ctre=40000240,"Igrexa , nº 34 36143 Pontevedra - Pontevedra",Café bar,,,
A DE PANCHO,https://www.turismo.gal/recurso/-/detalle/210319001823/a-de-pancho?langId=es_ES&tp=1001549&ctre=40000240,"Lg. Refoxos - Corvillón, nº 33 36634 Cambados - Pontevedra",Café bar,,,
A DE PATRI,https://www.turismo.gal/recurso/-/detalle/v-po-009507/a-de-patri?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Castelao, nº 3 36626 A Illa de Arousa - Pontevedra",Café bar,,,
A DE PILI,https://www.turismo.gal/recurso/-/detalle/171205000016/a-de-pili?langId=es_ES&tp=1001549&ctre=40000240,"LG. FONTANS - SANTA MARIA DE XEVE, nº 15 36151 Pontevedra - Pontevedra",Café bar,,,
A DE ROQUE,https://www.turismo.gal/recurso/-/detalle/37920/a-de-roque?langId=es_ES&tp=24&ctre=142,Moreiras 36980 O Grove - Pontevedra,Restaurante,4ª Categoría - 1 Tenedor,+34 986 732 142,loitaochoa@astem.es
A DE SABAS,https://www.turismo.gal/recurso/-/detalle/210308000638/a-de-sabas?langId=es_ES&tp=1001549&ctre=40000240,"Rúa Diego de Carmona, nº 15 36300 Baiona - Pontevedra",Café bar,,,
A DE SANDRO,https://www.turismo.gal/recurso/-/detalle/210309000749/a-de-sandro?langId=es_ES&tp=1001549&ctre=40000240,"Lugar Paradela, nº 83 36950 Moaña - Pontevedra",Café bar,,,adesandro83@gmail.com
A DE TITA,https://www.turismo.gal/recurso/-/detalle/v-po-007389/a-de-tita?langId=es_ES&tp=1001549&ctre=40000240,"Calle RAFAEL DIESTE, nº 3 36004 Pontevedra - Pontevedra",Café bar,,,adetitapontevedra@gmail.com
A DE VALES,https://www.turismo.gal/recurso/-/detalle/211210000056/a-de-vales?langId=es_ES&tp=1001549&ctre=40000240,"Lg. Saradelo, nº 65 36620 Vilanova de Arousa - Pontevedra",Café bar,,,
A DE VERO,https://www.turismo.gal/recurso/-/detalle/v-po-009221/a-de-vero?langId=es_ES&tp=1001549&ctre=40000240,"Avenida de Castelao, nº 16 36860 Ponteareas - Pontevedra",Café bar,,,vcarreraguillade@gmail.com
A DE YOLI,https://www.turismo.gal/recurso/-/detalle/v-po-008787/a-de-yoli?langId=es_ES&tp=1001549&ctre=40000240,"Lg. Covas, nº 8 36120 Cerdedo-Cotobade - Pontevedra",Café bar,,,garciaberbesy@gmail.com
A DEVESA,https://www.turismo.gal/recurso/-/detalle/12446/a-devesa?langId=es_ES&tp=24&ctre=142,nº 12 36549 Silleda - Pontevedra,Restaurante,4ª Categoría - 1 Tenedor,+34 986 580 776,
A DEVESA,https://www.turismo.gal/recurso/-/detalle/180615000324/a-devesa?langId=es_ES&tp=1001549&ctre=40000240,"Calle ALMUIÑA, nº 6 36900 Marín - Pontevedra",Café bar,,,
A DEVESA 1,https://www.turismo.gal/recurso/-/detalle/v-po-007189/a-devesa-1?langId=es_ES&tp=1001549&ctre=40000240,"Calle Loureiro Crespo, nº 56 36004 Pontevedra - Pontevedra",Café bar,,,
A DEVESA 6,https://www.turismo.gal/recurso/-/detalle/v-po-008710/a-devesa-6?langId=es_ES&tp=1001549&ctre=40000240,JUAN BAUTISTA ANDRADE ESQUINA LUIS OTERO 5 Pontevedra - Pontevedra,Café bar,,,
A DEVESA 7,https://www.turismo.gal/recurso/-/detalle/v-po-008712/a-devesa-7?langId=es_ES&tp=1001549&ctre=40000240,"LOUREIRO CRESPO - ESQUINA RUA DA HISTORIA,S/N 0 Pontevedra - Pontevedra",Café bar,,,
A DEVESA MONTEPORREIRO,https://www.turismo.gal/recurso/-/detalle/200415000117/a-devesa-monteporreiro?langId=es_ES&tp=1001549&ctre=40000240,"Calle Italia - Monteporreiro, nº 35 36162 Pontevedra - Pontevedra",Café bar,,,
A DO CHICHO,https://www.turismo.gal/recurso/-/detalle/210312001478/a-do-chicho?langId=es_ES&tp=1001549&ctre=40000240,"Estrada Julián Estévez, nº 58 36207 Vigo - Pontevedra",Café bar,,,
A DO JEFE,https://www.turismo.gal/recurso/-/detalle/v-po-004076/a-do-jefe?langId=es_ES&tp=1001549&ctre=40000240,"Calle Manuel Graña, nº 8 36940 Cangas - Pontevedra",Café bar,,,
A DORNA,https://www.turismo.gal/recurso/-/detalle/v-po-008673/a-dorna?langId=es_ES&tp=1001549&ctre=40000240,"SANJURJO BADÍA, 89 BXO. 36207 Vigo - Pontevedra",Café bar,,,
A DOS PIÑEIROS,https://www.turismo.gal/recurso/-/detalle/180504000048/a-dos-pineiros?langId=es_ES&tp=1001549&ctre=40000240,"Avenida A PASTORA, nº 53 36630 Cambados - Pontevedra",Café bar,,,
A EIRA,https://www.turismo.gal/recurso/-/detalle/230307000163/a-eira?langId=es_ES&tp=1001549&ctre=40000240,nº 13 36191 Barro - Pontevedra,Café bar,,+34 648 215 956,ocaminodaeira@gmail.com
A EIRA,https://www.turismo.gal/recurso/-/detalle/v-po-007456/a-eira?langId=es_ES&tp=1001549&ctre=40000240,"Playa Menduiña, nº 4 36940 Cangas - Pontevedra",Café bar,,,fermin_aldan@hotmail.com
A EIRA,https://www.turismo.gal/recurso/-/detalle/230322000438/a-eira-?langId=es_ES&tp=1001549&ctre=40000240,"Calle Canexa de Cándida Lago, nº 5 36950 Moaña - Pontevedra",Café bar,,,kikemiomio@gmail.com
A EIRA DA VELLA,https://www.turismo.gal/recurso/-/detalle/265343675/a-eira-da-vella?langId=es_ES&tp=24&ctre=142,nº 2 36857 Cerdedo-Cotobade - Pontevedra,Restaurante,4ª Categoría - 1 Tenedor,+34 986 760 124,
A EIRA DE VILARIÑO,https://www.turismo.gal/recurso/-/detalle/161122000077/a-eira-de-vilarino?langId=es_ES&tp=24&ctre=142,"Vilariño, nº 20 36556 Forcarei - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,info@aeiradebaixo.com
A ESFARRAPADA,https://www.turismo.gal/recurso/-/detalle/210430001709/a-esfarrapada?langId=es_ES&tp=24&ctre=142,"Calle Pontevedra, nº 15 A 36470 Salceda de Caselas - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,986 116 615,aesfarrapada@gmail.com
A ESGHALLA,https://www.turismo.gal/recurso/-/detalle/14933/a-esghalla?langId=es_ES&tp=24&ctre=142,"Calle Amable Durán, nº 16 36590 Vila de Cruces - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 675 972 401,
A ESMORGA,https://www.turismo.gal/recurso/-/detalle/170503000017/a-esmorga?langId=es_ES&tp=1001549&ctre=40000240,"Calle CORMORAN-PRAZA MASSO BLOQUE 5 PORTA 10, nº 1 36930 Bueu - Pontevedra",Café bar,,,
A ESMORGA,https://www.turismo.gal/recurso/-/detalle/210306000479/a-esmorga?langId=es_ES&tp=1001549&ctre=40000240,"Calle Eugenio Kraff, nº 17 36210 Vigo - Pontevedra",Café bar,,,
A ESMORGA,https://www.turismo.gal/recurso/-/detalle/280189405/a-esmorga?langId=es_ES&tp=24&ctre=142,"Calle Rúa A, nº s/n 36530 Rodeiro - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 790 139,
A ESQUINA,https://www.turismo.gal/recurso/-/detalle/v-po-004623/a-esquina?langId=es_ES&tp=1001549&ctre=40000240,"Calle Ventura Misa, nº 47 36300 Baiona - Pontevedra",Café bar,,,ramon22di@gmail.com
A FAVELA,https://www.turismo.gal/recurso/-/detalle/v-po-002015/a-favela?langId=es_ES&tp=1001549&ctre=40000240,"Calle O ROLLO, nº 8 36630 Cambados - Pontevedra",Café bar,,,
A FAVELA,https://www.turismo.gal/recurso/-/detalle/210305000435/a-favela-?langId=es_ES&tp=24&ctre=142,"Calle Canceleiro , nº 5 36201 Vigo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 696 149 028,jgarciav@euroasesores.net
A FAVORITA,https://www.turismo.gal/recurso/-/detalle/r-po-002174/a-favorita?langId=es_ES&tp=24&ctre=142,LG. BARRIO MONTE SANGUIÑEDA 36415 Mos - Pontevedra,Restaurante,4ª Categoría - 1 Tenedor,+34 986 173 675,
A FERVELLA,https://www.turismo.gal/recurso/-/detalle/210311001197/a-fervella?langId=es_ES&tp=1001549&ctre=40000240,"Praza de Abastos Pontevedra, nº Posto 24B-26B 36001 Pontevedra - Pontevedra",Café bar,,,
A FIGUEIRA,https://www.turismo.gal/recurso/-/detalle/230606000192/a-figueira?langId=es_ES&tp=1001549&ctre=40000240,"Lg. Montecelo, nº 71 36913 Marín - Pontevedra",Café bar,,+34 683 594 037,info@jbarrosasesores.com
A FILLA DO MAR,https://www.turismo.gal/recurso/-/detalle/210708000167/a-filla-do-mar?langId=es_ES&tp=24&ctre=142,Barrio Xesteira 60 - Avda. Castelao 142 36690 Soutomaior - Pontevedra,Restaurante,4ª Categoría - 1 Tenedor,,albergueafilladomar@gmail.com
A FINCA DO PARRULO,https://www.turismo.gal/recurso/-/detalle/33006/a-finca-do-parrulo?langId=es_ES&tp=24&ctre=142,36860 Ponteareas - Pontevedra,Restaurante,3º Categoría - 2 Tenedores,+34 986 660 652,
A FOGO LENTO,https://www.turismo.gal/recurso/-/detalle/28381/a-fogo-lento?langId=es_ES&tp=24&ctre=142,"Calle Barbeito, nº 18 36969 Sanxenxo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 727 917,afogolentoasador@gmail.com
A FONDA DO SOPAPO,https://www.turismo.gal/recurso/-/detalle/r-po-000302/a-fonda-do-sopapo?langId=es_ES&tp=24&ctre=142,"Plaza Praza da Pedra, nº 9 36202 Vigo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 658 476 083,AFONDADOSOPAPO@GMAIL.COM
A FONTE,https://www.turismo.gal/recurso/-/detalle/r-po-003566/a-fonte?langId=es_ES&tp=24&ctre=142,"RÚA VILAR, 5 36192 Meis - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,
A FONTE,https://www.turismo.gal/recurso/-/detalle/v-po-006477/a-fonte?langId=es_ES&tp=1001549&ctre=40000240,CURRO-BARRO 57 BARRO 36692 Barro - Pontevedra,Café bar,,,
A FONTE,https://www.turismo.gal/recurso/-/detalle/v-po-009607/a-fonte?langId=es_ES&tp=1001549&ctre=40000240,A TRIGUEIRA 36380 Gondomar - Pontevedra,Café bar,,,
A FONTE DO GALO,https://www.turismo.gal/recurso/-/detalle/v-po-005595/a-fonte-do-galo?langId=es_ES&tp=1001549&ctre=40000240,"RÚA FONTE DO GALO, 7 36940 Cangas - Pontevedra",Café bar,,,
A FONTE DO VIÑO,https://www.turismo.gal/recurso/-/detalle/210416000736/a-fonte-do-vino?langId=es_ES&tp=24&ctre=142,"Plaza As Rodas, nº 13 36630 Cambados - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,pepaaloba13@gmail.com
A FONTENLA,https://www.turismo.gal/recurso/-/detalle/v-po-008808/a-fontenla?langId=es_ES&tp=1001549&ctre=40000240,"LG. FONTENLA, 10 - BAYÓN 0 Vilanova de Arousa - Pontevedra",Café bar,,,
A FONTIÑA,https://www.turismo.gal/recurso/-/detalle/v-po-005782/a-fontina?langId=es_ES&tp=1001549&ctre=40000240,"Lugar Montalvo, nº 68 36979 Sanxenxo - Pontevedra",Café bar,,+34 986 720 454,
A FRAGA DO VELAI,https://www.turismo.gal/recurso/-/detalle/38182/a-fraga-do-velai?langId=es_ES&tp=24&ctre=142,nº 19 36864 Ponteareas - Pontevedra,Restaurante,4ª Categoría - 1 Tenedor,,rafavelai@hotmail.com
A FRAGATA,https://www.turismo.gal/recurso/-/detalle/31854/a-fragata?langId=es_ES&tp=24&ctre=142,"Calle Montero Rios , nº 16 36201 Vigo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 958 401,afragatapulperia@gmail.com
A FRAGHA,https://www.turismo.gal/recurso/-/detalle/v-po-009568/a-fragha?langId=es_ES&tp=1001549&ctre=40000240,"CICLISTA EMILIO RODRÍGUEZ, nº 1 36860 Ponteareas - Pontevedra",Café bar,,,
A FRAGUA,https://www.turismo.gal/recurso/-/detalle/19731/a-fragua?langId=es_ES&tp=24&ctre=142,"Hospital, 6 36980 O Grove - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 733 573,
A FRANCACHELA DO PEREGRINO,https://www.turismo.gal/recurso/-/detalle/v-po-004652/a-francachela-do-peregrino?langId=es_ES&tp=1001549&ctre=40000240,"Praza Central, nº 2 36400 O Porriño - Pontevedra",Café bar,,,
A GALAICA,https://www.turismo.gal/recurso/-/detalle/271351114/a-galaica?langId=es_ES&tp=24&ctre=142,nº 5 36660 Moraña - Pontevedra,Restaurante,4ª Categoría - 1 Tenedor,+34 986 553 033,
A GARBOA,https://www.turismo.gal/recurso/-/detalle/170315000084/a-garboa?langId=es_ES&tp=24&ctre=142,"Muiño, nº 61 36141 Vilaboa - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 886 098 183,
A GATA MEIGA,https://www.turismo.gal/recurso/-/detalle/36409/a-gata-meiga?langId=es_ES&tp=24&ctre=142,"Camiño das Rochas, 3 36995 Poio - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 874 035,
A GOLETA,https://www.turismo.gal/recurso/-/detalle/12088/a-goleta?langId=es_ES&tp=24&ctre=142,"Playa DOS BARCOS, nº 2 36960 Sanxenxo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 723 368,agoleta@agoleta.com
A GOLETA,https://www.turismo.gal/recurso/-/detalle/v-po-006017/a-goleta?langId=es_ES&tp=1001549&ctre=40000240,"R/CASTELAO 168 GROVE,O 0 O Grove - Pontevedra",Café bar,,,
A GRANXA,https://www.turismo.gal/recurso/-/detalle/c-po-000888/a-granxa-?langId=es_ES&tp=1001550&ctre=40000242,"Polígono A Granxa - Parcela 240, nº 240 36475 O Porriño - Pontevedra",Cafetería,,,
A GUARDA PADEL CLUB,https://www.turismo.gal/recurso/-/detalle/210311001318/a-guarda-padel-club?langId=es_ES&tp=1001549&ctre=40000240,"Rüa José María Sesto, nº 34 36789 A Guarda - Pontevedra",Café bar,,,saulfajar@gmail.com
A ILLA,https://www.turismo.gal/recurso/-/detalle/259943219/a-illa?langId=es_ES&tp=24&ctre=142,nº 90 36990 Sanxenxo - Pontevedra,Restaurante,4ª Categoría - 1 Tenedor,+34 986 745 263,
A INSUA,https://www.turismo.gal/recurso/-/detalle/27939/a-insua?langId=es_ES&tp=24&ctre=142,nº 10 36590 Vila de Cruces - Pontevedra,Restaurante,4ª Categoría - 1 Tenedor,+34 986 589 390,
A LAJARETA DA AVOA ISABEL,https://www.turismo.gal/recurso/-/detalle/250311000121/a-lajareta-da-avoa-isabel?langId=es_ES&tp=1001549&ctre=40000240,"Lugar O Pazo, nº 14 36968 Meaño - Pontevedra",Café bar,,,
A LANDRA,https://www.turismo.gal/recurso/-/detalle/v-po-004264/a-landra-?langId=es_ES&tp=1001549&ctre=40000240,"Barrio Monte Alto, nº 22 36350 Nigrán - Pontevedra",Café bar,,+34 671 166 029,blancoandresdiego@gmail.com
A LAREIRA,https://www.turismo.gal/recurso/-/detalle/170622001335/a-lareira?langId=es_ES&tp=1001549&ctre=40000240,"Calle CESTEIROS, nº 4 36202 Vigo - Pontevedra",Café bar,,,
A LAREIRA,https://www.turismo.gal/recurso/-/detalle/32135/a-lareira?langId=es_ES&tp=24&ctre=142,"Camiño Aspras, 16 36215 Vigo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 498 879,
A LAREIRA,https://www.turismo.gal/recurso/-/detalle/r-po-002839/a-lareira?langId=es_ES&tp=24&ctre=142,"LG. FORZANS, 72 36820 Ponte Caldelas - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,
A LAREIRA,https://www.turismo.gal/recurso/-/detalle/v-po-005501/a-lareira?langId=es_ES&tp=1001549&ctre=40000240,"Calle Ramón Aller, nº 69 36500 Lalín - Pontevedra",Café bar,,+34 986 783 148,xoandalareira@yahoo.es
