nombre,link,direccion,tipo,categoria,telefono,email
BARRIO DE LORDELO,https://www.turismo.gal/recurso/-/detalle/278142388/barrio-de-lordelo?langId=es_ES&tp=10&ctre=63,O Grove - Pontevedra,Conjunto singular,,,
BARRIO DE PORTO MELOXO,https://www.turismo.gal/recurso/-/detalle/278142419/barrio-de-porto-meloxo?langId=es_ES&tp=10&ctre=63,O Grove - Pontevedra,Conjunto singular,,,
BARRIO DO OUTEIRO,https://www.turismo.gal/recurso/-/detalle/211222000181/barrio-do-outeiro?langId=es_ES&tp=9&ctre=40000080,Barrio do Outeiro 36940 Cangas - Pontevedra,Conjuntos urbanos,,,
BASCUAS,https://www.turismo.gal/recurso/-/detalle/9750/bascuas?langId=es_ES&tp=3&ctre=15,36990 Sanxenxo - Pontevedra,Playa,,,
BASÍLICA DE SANTA MARÍA A MAIOR,https://www.turismo.gal/recurso/-/detalle/3270/basilica-de-santa-maria-a-maior?langId=es_ES&tp=8&ctre=31,"Avenida de Santa María, nº s/n 36002 Pontevedra - Pontevedra",Iglesia,,,realbasilica@planalfa.es
BELUSO,https://www.turismo.gal/recurso/-/detalle/10134/beluso?langId=es_ES&tp=3&ctre=15,36939 Bueu - Pontevedra,Playa,,,
BICO DA RAN,https://www.turismo.gal/recurso/-/detalle/268479871/bico-da-ran?langId=es_ES&tp=3&ctre=15,Cambados - Pontevedra,Playa,,,
BOEIRO,https://www.turismo.gal/recurso/-/detalle/36813/boeiro?langId=es_ES&tp=9&ctre=44,Vigo - Pontevedra,Faro,,,
BRAÑAS DE XESTOSO,https://www.turismo.gal/recurso/-/detalle/16833/branas-de-xestoso?langId=es_ES&tp=1&ctre=9,Pontevedra,ZEC,Red natura 2000,,
BURATO DA LONDRA,https://www.turismo.gal/recurso/-/detalle/16346/burato-da-londra?langId=es_ES&tp=3&ctre=15,36988 O Grove - Pontevedra,Playa,,,
BURGO MARIÑEIRO DE VILAXOÁN,https://www.turismo.gal/recurso/-/detalle/278276982/burgo-marineiro-de-vilaxoan?langId=es_ES&tp=10&ctre=63,Vilagarcía de Arousa - Pontevedra,Conjunto singular,,,
CABANAS,https://www.turismo.gal/recurso/-/detalle/268743000/cabanas?langId=es_ES&tp=3&ctre=15,Redondela - Pontevedra,Playa,,,
CABECEIRA,https://www.turismo.gal/recurso/-/detalle/9796/cabeceira?langId=es_ES&tp=3&ctre=15,36994 Poio - Pontevedra,Playa,,,
CABO SILLEIRO,https://www.turismo.gal/recurso/-/detalle/16828/cabo-silleiro?langId=es_ES&tp=4&ctre=17,Estrada Baiona - A Guarda Desvío Cabo Silleiro 36309 Baiona - Pontevedra,Mirador,,,
CABO UDRA,https://www.turismo.gal/recurso/-/detalle/16807/cabo-udra?langId=es_ES&tp=1&ctre=9,Pontevedra,ZEC,Red natura 2000,,
CABODEIRO,https://www.turismo.gal/recurso/-/detalle/10440/cabodeiro?langId=es_ES&tp=3&ctre=15,36626 A Illa de Arousa - Pontevedra,Playa,,,
CAEIRO,https://www.turismo.gal/recurso/-/detalle/15780/caeiro?langId=es_ES&tp=3&ctre=15,36992 Poio - Pontevedra,Playa,,,
CALVARIO DE BEMBRIVE,https://www.turismo.gal/recurso/-/detalle/18407/calvario-de-bembrive?langId=es_ES&tp=10&ctre=55,36214 Vigo - Pontevedra,Cruceiro,,,
CALVARIO DE SANTA MARÍA DE VIDE,https://www.turismo.gal/recurso/-/detalle/18011/calvario-de-santa-maria-de-vide?langId=es_ES&tp=10&ctre=55,36446 As Neves - Pontevedra,Cruceiro,,,
CALVARIO DE TABAGÓN,https://www.turismo.gal/recurso/-/detalle/19023/calvario-de-tabagon?langId=es_ES&tp=10&ctre=55,36760 O Rosal - Pontevedra,Cruceiro,,,
CALVARIO DO CEMITERIO DE SANTA MARÍA DE ARBO,https://www.turismo.gal/recurso/-/detalle/19010/calvario-do-cemiterio-de-santa-maria-de-arbo?langId=es_ES&tp=10&ctre=55,36430 Arbo - Pontevedra,Cruceiro,,,
CALVELO,https://www.turismo.gal/recurso/-/detalle/20210/calvelo?langId=es_ES&tp=4&ctre=16,36120 Cerdedo-Cotobade - Pontevedra,Área de recreo,,,
CALZOA,https://www.turismo.gal/recurso/-/detalle/10506/calzoa?langId=es_ES&tp=3&ctre=15,36212 Vigo - Pontevedra,Playa,,,
CAMAXE,https://www.turismo.gal/recurso/-/detalle/258852417/camaxe?langId=es_ES&tp=3&ctre=15,36626 A Illa de Arousa - Pontevedra,Playa,,,
CAMAXIÑAS,https://www.turismo.gal/recurso/-/detalle/268472425/camaxinas?langId=es_ES&tp=3&ctre=15,A Illa de Arousa - Pontevedra,Playa,,,
CAMPAMENTO,https://www.turismo.gal/recurso/-/detalle/10097/campamento?langId=es_ES&tp=3&ctre=15,36629 Vilanova de Arousa - Pontevedra,Playa,,,
CAMPELO,https://www.turismo.gal/recurso/-/detalle/9795/campelo?langId=es_ES&tp=3&ctre=15,36994 Poio - Pontevedra,Playa,,,
CANABAL,https://www.turismo.gal/recurso/-/detalle/268560971/canabal?langId=es_ES&tp=3&ctre=15,Pontevedra,Playa,,,
CANASTRO DE SAN MARTIÑO,https://www.turismo.gal/recurso/-/detalle/25089/canastro-de-san-martino?langId=es_ES&tp=10&ctre=58,36131 Cerdedo-Cotobade - Pontevedra,Hórreo o conjunto singular,,,
CANELAS,https://www.turismo.gal/recurso/-/detalle/10437/canelas?langId=es_ES&tp=3&ctre=15,36611 Vilagarcía de Arousa - Pontevedra,Playa,,,
CANELAS,https://www.turismo.gal/recurso/-/detalle/9718/canelas?langId=es_ES&tp=3&ctre=15,36988 O Grove - Pontevedra,Playa,,,
CANELAS,https://www.turismo.gal/recurso/-/detalle/9754/canelas?langId=es_ES&tp=3&ctre=15,36979 Sanxenxo - Pontevedra,Playa,,,
CANELIÑAS,https://www.turismo.gal/recurso/-/detalle/9755/canelinas?langId=es_ES&tp=3&ctre=15,36970 Sanxenxo - Pontevedra,Playa,,,
CANEXOL (ILLA DE ONS),https://www.turismo.gal/recurso/-/detalle/268790142/canexol-illa-de-ons-?langId=es_ES&tp=3&ctre=15,Bueu - Pontevedra,Playa,,,
CANIDO,https://www.turismo.gal/recurso/-/detalle/10127/canido?langId=es_ES&tp=3&ctre=15,36390 Vigo - Pontevedra,Playa,,,
CANO DOS MOUROS,https://www.turismo.gal/recurso/-/detalle/180112000099/cano-dos-mouros?langId=es_ES&tp=4&ctre=17,Oia - Pontevedra,Mirador,,,
CANTEIRA,https://www.turismo.gal/recurso/-/detalle/9783/canteira?langId=es_ES&tp=3&ctre=15,36993 Poio - Pontevedra,Playa,,,
CAPELA DA CRUZADA,https://www.turismo.gal/recurso/-/detalle/280381564/capela-da-cruzada?langId=es_ES&tp=4&ctre=17,Barrio da Cruzada 36780 A Guarda - Pontevedra,Mirador,,,
CAPELA DA ENCARNACIÓN,https://www.turismo.gal/recurso/-/detalle/5093/capela-da-encarnacion?langId=es_ES&tp=8&ctre=31,36629 Vilanova de Arousa - Pontevedra,Iglesia,,,
CAPELA DA NOSA SEÑORA DO CASTRO,https://www.turismo.gal/recurso/-/detalle/3777/capela-da-nosa-senora-do-castro?langId=es_ES&tp=8&ctre=31,36569 Forcarei - Pontevedra,Iglesia,,,
CAPELA DA NOSA SEÑORA DO PEGO,https://www.turismo.gal/recurso/-/detalle/4659/capela-da-nosa-senora-do-pego?langId=es_ES&tp=8&ctre=31,36558 Cerdedo-Cotobade - Pontevedra,Iglesia,,,
CAPELA DA OLIVA DO CASTELO DE SALVATERRA,https://www.turismo.gal/recurso/-/detalle/25757/capela-da-oliva-do-castelo-de-salvaterra?langId=es_ES&tp=8&ctre=31,"Plaza do Castelo, s/n 36450 Salvaterra de Miño - Pontevedra",Iglesia,,,
CAPELA DA PASTORA,https://www.turismo.gal/recurso/-/detalle/30874/capela-da-pastora?langId=es_ES&tp=8&ctre=31,Monte de A Pastora 36630 Cambados - Pontevedra,Iglesia,,,
CAPELA DA VALVANERA,https://www.turismo.gal/recurso/-/detalle/180522000327/capela-da-valvanera?langId=es_ES&tp=8&ctre=31,Paseo Narciso Pérez 36630 Cambados - Pontevedra,Iglesia,,,
CAPELA DA VIRXE DA LUZ,https://www.turismo.gal/recurso/-/detalle/5550/capela-da-virxe-da-luz?langId=es_ES&tp=8&ctre=31,36457 Salvaterra de Miño - Pontevedra,Iglesia,,,
CAPELA DA VIRXE DO CARME,https://www.turismo.gal/recurso/-/detalle/5552/capela-da-virxe-do-carme?langId=es_ES&tp=8&ctre=31,36457 Salvaterra de Miño - Pontevedra,Iglesia,,,
CAPELA DA VIRXE PEREGRINA,https://www.turismo.gal/recurso/-/detalle/3271/capela-da-virxe-peregrina?langId=es_ES&tp=8&ctre=31,"Plaza da Peregrina, nº s/n 36002 Pontevedra - Pontevedra",Iglesia,,,
CAPELA DA XESTOSA,https://www.turismo.gal/recurso/-/detalle/210825000462/capela-da-xestosa?langId=es_ES&tp=8&ctre=31,36873 Covelo - Pontevedra,Iglesia,,,
CAPELA DAS ANGUSTIAS,https://www.turismo.gal/recurso/-/detalle/24153/capela-das-angustias?langId=es_ES&tp=8&ctre=31,36629 Vilanova de Arousa - Pontevedra,Iglesia,,,
CAPELA DAS ANGUSTIAS,https://www.turismo.gal/recurso/-/detalle/4535/capela-das-angustias?langId=es_ES&tp=8&ctre=31,36586 Vila de Cruces - Pontevedra,Iglesia,,,
CAPELA DAS DORES DE FRINXO,https://www.turismo.gal/recurso/-/detalle/270828461/capela-das-dores-de-frinxo?langId=es_ES&tp=8&ctre=31,36700 Tui - Pontevedra,Iglesia,,,
CAPELA DE CASTRO DE ORTO,https://www.turismo.gal/recurso/-/detalle/190405000077/capela-de-castro-de-orto?langId=es_ES&tp=8&ctre=31,36119 Campo Lameiro - Pontevedra,Iglesia,,,
CAPELA DE LAXOSO,https://www.turismo.gal/recurso/-/detalle/4661/capela-de-laxoso?langId=es_ES&tp=8&ctre=31,36116 Cerdedo-Cotobade - Pontevedra,Iglesia,,,
CAPELA DE MOSTEIRO,https://www.turismo.gal/recurso/-/detalle/5099/capela-de-mosteiro?langId=es_ES&tp=8&ctre=31,"Avenida de Cambados, nº 88 36637 Meis - Pontevedra",Iglesia,,,
CAPELA DE PAREDES,https://www.turismo.gal/recurso/-/detalle/190405000078/capela-de-paredes?langId=es_ES&tp=8&ctre=31,36119 Campo Lameiro - Pontevedra,Iglesia,,,
CAPELA DE SAN AMARO,https://www.turismo.gal/recurso/-/detalle/211210000052/capela-de-san-amaro?langId=es_ES&tp=8&ctre=31,Calle San Amaro 36945 Cangas - Pontevedra,Iglesia,,,
CAPELA DE SAN AMARO,https://www.turismo.gal/recurso/-/detalle/5092/capela-de-san-amaro?langId=es_ES&tp=8&ctre=31,"Plaza San Marcos, s/n 36620 Vilanova de Arousa - Pontevedra",Iglesia,,,
CAPELA DE SAN ANTÓN,https://www.turismo.gal/recurso/-/detalle/190124000384/capela-de-san-anton?langId=es_ES&tp=8&ctre=31,Plaza San Antón 36980 O Grove - Pontevedra,Iglesia,,,
CAPELA DE SAN ANTONIO,https://www.turismo.gal/recurso/-/detalle/180219000171/capela-de-san-antonio?langId=es_ES&tp=8&ctre=31,36430 Arbo - Pontevedra,Iglesia,,,
CAPELA DE SAN ANTONIO DE GARELLAS,https://www.turismo.gal/recurso/-/detalle/3771/capela-de-san-antonio-de-garellas?langId=es_ES&tp=8&ctre=31,36556 Forcarei - Pontevedra,Iglesia,,,
CAPELA DE SAN BARTOLOMÉ,https://www.turismo.gal/recurso/-/detalle/211210000055/capela-de-san-bartolome?langId=es_ES&tp=8&ctre=31,Calle da Capela 36945 Cangas - Pontevedra,Iglesia,,,
CAPELA DE SAN BIEITO,https://www.turismo.gal/recurso/-/detalle/191016000139/capela-de-san-bieito?langId=es_ES&tp=8&ctre=31,36657 Portas - Pontevedra,Iglesia,,,
CAPELA DE SAN BIEITO,https://www.turismo.gal/recurso/-/detalle/220223000291/capela-de-san-bieito?langId=es_ES&tp=8&ctre=31,Plaza San Benito O Porriño - Pontevedra,Iglesia,,,
CAPELA DE SAN BIEITO,https://www.turismo.gal/recurso/-/detalle/4534/capela-de-san-bieito?langId=es_ES&tp=8&ctre=31,36585 Vila de Cruces - Pontevedra,Iglesia,,,
CAPELA DE SAN BLAS,https://www.turismo.gal/recurso/-/detalle/190405000079/capela-de-san-blas?langId=es_ES&tp=8&ctre=31,36117 Campo Lameiro - Pontevedra,Iglesia,,,
CAPELA DE SAN BLAS,https://www.turismo.gal/recurso/-/detalle/211214000075/capela-de-san-blas?langId=es_ES&tp=8&ctre=31,"Calle San Blas, nº s/n 36949 Cangas - Pontevedra",Iglesia,,,
CAPELA DE SAN CAETANO,https://www.turismo.gal/recurso/-/detalle/270828468/capela-de-san-caetano?langId=es_ES&tp=8&ctre=31,36729 Tui - Pontevedra,Iglesia,,,
CAPELA DE SAN CAMPIO,https://www.turismo.gal/recurso/-/detalle/220224000293/capela-de-san-campio?langId=es_ES&tp=8&ctre=31,O Porriño - Pontevedra,Iglesia,,,
CAPELA DE SAN CAMPIO,https://www.turismo.gal/recurso/-/detalle/4536/capela-de-san-campio?langId=es_ES&tp=8&ctre=31,36580 Vila de Cruces - Pontevedra,Iglesia,,,
CAPELA DE SAN CARALAMPIO,https://www.turismo.gal/recurso/-/detalle/4588/capela-de-san-caralampio?langId=es_ES&tp=8&ctre=31,"Illa da Toxa, nº s/n 36989 O Grove - Pontevedra",Iglesia,,,
CAPELA DE SAN COSME E SAN DAMIÁN,https://www.turismo.gal/recurso/-/detalle/211214000079/capela-de-san-cosme-e-san-damian?langId=es_ES&tp=8&ctre=31,36947 Cangas - Pontevedra,Iglesia,,,
CAPELA DE SAN FINS,https://www.turismo.gal/recurso/-/detalle/180219000188/capela-de-san-fins?langId=es_ES&tp=8&ctre=31,36436 Arbo - Pontevedra,Iglesia,,,
CAPELA DE SAN LOURENZO,https://www.turismo.gal/recurso/-/detalle/211215000128/capela-de-san-lourenzo?langId=es_ES&tp=8&ctre=31,Calle San Lourenzo 36945 Cangas - Pontevedra,Iglesia,,,
CAPELA DE SAN LOURENZO. PEDRE,https://www.turismo.gal/recurso/-/detalle/4657/capela-de-san-lourenzo.-pedre?langId=es_ES&tp=8&ctre=31,36139 Cerdedo-Cotobade - Pontevedra,Iglesia,,,
CAPELA DE SAN MAMEDE,https://www.turismo.gal/recurso/-/detalle/5079/capela-de-san-mamede?langId=es_ES&tp=8&ctre=31,36645 Valga - Pontevedra,Iglesia,,,
CAPELA DE SAN PAIO,https://www.turismo.gal/recurso/-/detalle/201126000121/capela-de-san-paio?langId=es_ES&tp=8&ctre=31,O Porriño - Pontevedra,Iglesia,,,
CAPELA DE SAN PEDRO,https://www.turismo.gal/recurso/-/detalle/180223000247/capela-de-san-pedro?langId=es_ES&tp=8&ctre=31,36430 Arbo - Pontevedra,Iglesia,,,
CAPELA DE SAN PEDRO,https://www.turismo.gal/recurso/-/detalle/190405000090/capela-de-san-pedro?langId=es_ES&tp=8&ctre=31,36117 Campo Lameiro - Pontevedra,Iglesia,,,
CAPELA DE SAN PEDRO,https://www.turismo.gal/recurso/-/detalle/211215000129/capela-de-san-pedro?langId=es_ES&tp=8&ctre=31,Calle San Pedro 36949 Cangas - Pontevedra,Iglesia,,,
CAPELA DE SAN PEDRO,https://www.turismo.gal/recurso/-/detalle/4609/capela-de-san-pedro?langId=es_ES&tp=8&ctre=31,36890 Mondariz-Balneario - Pontevedra,Iglesia,,,
CAPELA DE SAN PEDRO MÁRTIR,https://www.turismo.gal/recurso/-/detalle/191016000155/capela-de-san-pedro-martir?langId=es_ES&tp=8&ctre=31,36657 Portas - Pontevedra,Iglesia,,,
CAPELA DE SAN RAMÓN DE GRES,https://www.turismo.gal/recurso/-/detalle/5884/capela-de-san-ramon-de-gres?langId=es_ES&tp=8&ctre=31,Vila de Cruces - Pontevedra,Iglesia,,,
CAPELA DE SAN ROQUE,https://www.turismo.gal/recurso/-/detalle/190122000355/capela-de-san-roque?langId=es_ES&tp=8&ctre=31,Travesía San Roque 36650 Caldas de Reis - Pontevedra,Iglesia,,,
CAPELA DE SAN ROQUE,https://www.turismo.gal/recurso/-/detalle/201130000133/capela-de-san-roque?langId=es_ES&tp=8&ctre=31,O Porriño - Pontevedra,Iglesia,,,
CAPELA DE SAN ROQUE,https://www.turismo.gal/recurso/-/detalle/211216000140/capela-de-san-roque?langId=es_ES&tp=8&ctre=31,36949 Cangas - Pontevedra,Iglesia,,,
CAPELA DE SAN ROQUE,https://www.turismo.gal/recurso/-/detalle/3273/capela-de-san-roque?langId=es_ES&tp=8&ctre=31,"Calle San Roque, nº s/n 36002 Pontevedra - Pontevedra",Iglesia,,,
CAPELA DE SAN ROQUE,https://www.turismo.gal/recurso/-/detalle/4569/capela-de-san-roque?langId=es_ES&tp=8&ctre=31,"Luis Antonio Mestre, s/n 36980 O Grove - Pontevedra",Iglesia,,,
CAPELA DE SAN ROQUE,https://www.turismo.gal/recurso/-/detalle/5536/capela-de-san-roque?langId=es_ES&tp=8&ctre=31,36457 Salvaterra de Miño - Pontevedra,Iglesia,,,
CAPELA DE SAN ROQUE DO MONTE,https://www.turismo.gal/recurso/-/detalle/24170/capela-de-san-roque-do-monte?langId=es_ES&tp=8&ctre=31,36627 Vilanova de Arousa - Pontevedra,Iglesia,,,
CAPELA DE SAN ROQUE EN BRIALLOS,https://www.turismo.gal/recurso/-/detalle/191015000127/capela-de-san-roque-en-briallos?langId=es_ES&tp=8&ctre=31,36658 Portas - Pontevedra,Iglesia,,,
CAPELA DE SAN SEBASTIÁN,https://www.turismo.gal/recurso/-/detalle/201126000123/capela-de-san-sebastian?langId=es_ES&tp=8&ctre=31,O Porriño - Pontevedra,Iglesia,,,
CAPELA DE SAN SIMÓN,https://www.turismo.gal/recurso/-/detalle/24172/capela-de-san-simon?langId=es_ES&tp=8&ctre=31,36614 Vilanova de Arousa - Pontevedra,Iglesia,,,
CAPELA DE SAN TELMO,https://www.turismo.gal/recurso/-/detalle/4600/capela-de-san-telmo?langId=es_ES&tp=8&ctre=31,"Calle San Telmo, s/n 36700 Tui - Pontevedra",Iglesia,,,
CAPELA DE SAN XOÁN,https://www.turismo.gal/recurso/-/detalle/180219000172/capela-de-san-xoan?langId=es_ES&tp=8&ctre=31,36430 Arbo - Pontevedra,Iglesia,,,
CAPELA DE SAN XOÁN,https://www.turismo.gal/recurso/-/detalle/191003000032/capela-de-san-xoan?langId=es_ES&tp=8&ctre=31,36877 Mondariz - Pontevedra,Iglesia,,,
CAPELA DE SAN XOAN DE BARCELA,https://www.turismo.gal/recurso/-/detalle/180226000250/capela-de-san-xoan-de-barcela?langId=es_ES&tp=8&ctre=31,36435 Arbo - Pontevedra,Iglesia,,,
CAPELA DE SAN XOÁN DO XISTO,https://www.turismo.gal/recurso/-/detalle/191001000010/capela-de-san-xoan-do-xisto?langId=es_ES&tp=8&ctre=31,36874 Mondariz - Pontevedra,Iglesia,,,
CAPELA DE SANTA ISABEL,https://www.turismo.gal/recurso/-/detalle/180228000291/capela-de-santa-isabel?langId=es_ES&tp=8&ctre=31,36494 Arbo - Pontevedra,Iglesia,,,
CAPELA DE SANTA MARGARITA,https://www.turismo.gal/recurso/-/detalle/180522000339/capela-de-santa-margarita?langId=es_ES&tp=8&ctre=31,"Calle Hospital, nº 52 36630 Cambados - Pontevedra",Iglesia,,,
CAPELA DE SANTA MARTA,https://www.turismo.gal/recurso/-/detalle/211216000143/capela-de-santa-marta?langId=es_ES&tp=8&ctre=31,Calle Santa Marta 36949 Cangas - Pontevedra,Iglesia,,,
CAPELA DE SANTA MARTA,https://www.turismo.gal/recurso/-/detalle/24174/capela-de-santa-marta?langId=es_ES&tp=8&ctre=31,36614 Vilanova de Arousa - Pontevedra,Iglesia,,,
CAPELA DE SANTA MARTA DE O BURGO,https://www.turismo.gal/recurso/-/detalle/24481/capela-de-santa-marta-de-o-burgo?langId=es_ES&tp=8&ctre=31,36308 Baiona - Pontevedra,Iglesia,,,
CAPELA DE SANTA TREGA,https://www.turismo.gal/recurso/-/detalle/278512297/capela-de-santa-trega?langId=es_ES&tp=8&ctre=31,36780 A Guarda - Pontevedra,Iglesia,,,
CAPELA DE SANTIAGO,https://www.turismo.gal/recurso/-/detalle/5082/capela-de-santiago?langId=es_ES&tp=8&ctre=31,36612 Catoira - Pontevedra,Iglesia,,,
CAPELA DE SANTIAGO DE DONÓN,https://www.turismo.gal/recurso/-/detalle/211217000145/capela-de-santiago-de-donon?langId=es_ES&tp=8&ctre=31,Calle de Donón 36945 Cangas - Pontevedra,Iglesia,,,
CAPELA DE SANTO ANTONIO,https://www.turismo.gal/recurso/-/detalle/201210000036/capela-de-santo-antonio?langId=es_ES&tp=8&ctre=31,O Porriño - Pontevedra,Iglesia,,,
CAPELA DE SANTO DOMINGO,https://www.turismo.gal/recurso/-/detalle/211217000153/capela-de-santo-domingo?langId=es_ES&tp=8&ctre=31,Camino Vello de Rodeira 36947 Cangas - Pontevedra,Iglesia,,,
CAPELA DO DOCE NOME DE XESÚS,https://www.turismo.gal/recurso/-/detalle/4611/capela-do-doce-nome-de-xesus?langId=es_ES&tp=8&ctre=31,36895 Ponteareas - Pontevedra,Iglesia,,,
CAPELA DO CARME,https://www.turismo.gal/recurso/-/detalle/25732/capela-do-carme?langId=es_ES&tp=8&ctre=31,36817 Pazos de Borbén - Pontevedra,Iglesia,,,
CAPELA DO ESPÍRITO SANTO,https://www.turismo.gal/recurso/-/detalle/211220000155/capela-do-espirito-santo?langId=es_ES&tp=8&ctre=31,36947 Cangas - Pontevedra,Iglesia,,,
CAPELA DO HOIVÁS,https://www.turismo.gal/recurso/-/detalle/4533/capela-do-hoivas?langId=es_ES&tp=8&ctre=31,36590 Vila de Cruces - Pontevedra,Iglesia,,,
CAPELA DO HOSPITAL,https://www.turismo.gal/recurso/-/detalle/180522000337/capela-do-hospital?langId=es_ES&tp=8&ctre=31,Calle Hospital 36630 Cambados - Pontevedra,Iglesia,,,
CAPELA DO HOSPITAL,https://www.turismo.gal/recurso/-/detalle/211220000156/capela-do-hospital?langId=es_ES&tp=8&ctre=31,Jardín do Sinal (Alameda Nova) 36940 Cangas - Pontevedra,Iglesia,,,
CAPELA DO OUTEIRO,https://www.turismo.gal/recurso/-/detalle/190409000126/capela-do-outeiro?langId=es_ES&tp=8&ctre=31,36110 Campo Lameiro - Pontevedra,Iglesia,,,
CAPELA DO SANTO NOME DE XESÚS,https://www.turismo.gal/recurso/-/detalle/191003000034/capela-do-santo-nome-de-xesus?langId=es_ES&tp=8&ctre=31,36875 Mondariz - Pontevedra,Iglesia,,,
CAPELA DOS MILAGRES,https://www.turismo.gal/recurso/-/detalle/180228000290/capela-dos-milagres?langId=es_ES&tp=8&ctre=31,36435 Arbo - Pontevedra,Iglesia,,,
CAPELA DOS MILAGRES,https://www.turismo.gal/recurso/-/detalle/201126000124/capela-dos-milagres?langId=es_ES&tp=8&ctre=31,O Porriño - Pontevedra,Iglesia,,,
CAPELA DOS MILAGROS DE VILARIÑO,https://www.turismo.gal/recurso/-/detalle/3770/capela-dos-milagros-de-vilarino?langId=es_ES&tp=8&ctre=31,36556 Forcarei - Pontevedra,Iglesia,,,
CAPELA OS ANXOS,https://www.turismo.gal/recurso/-/detalle/5086/capela-os-anxos?langId=es_ES&tp=8&ctre=31,36610 Vilagarcía de Arousa - Pontevedra,Iglesia,,,
CARABUXEIRA,https://www.turismo.gal/recurso/-/detalle/9764/carabuxeira?langId=es_ES&tp=3&ctre=15,36960 Sanxenxo - Pontevedra,Playa,,,
CARBALLEIRA DA LAXE,https://www.turismo.gal/recurso/-/detalle/280381590/carballeira-da-laxe?langId=es_ES&tp=4&ctre=16,36470 Salceda de Caselas - Pontevedra,Área de recreo,,,
CARBALLEIRA DE BARCIA,https://www.turismo.gal/recurso/-/detalle/190516000264/carballeira-de-barcia?langId=es_ES&tp=40003930&ctre=40000140,Lalín - Pontevedra,Naturaleza en el Camino,,,
CARBALLEIRA DE CALDAS DE REIS,https://www.turismo.gal/recurso/-/detalle/190529000523/carballeira-de-caldas-de-reis?langId=es_ES&tp=40003930&ctre=40000140,Caldas de Reis - Pontevedra,Naturaleza en el Camino,,,
CARBALLEIRA DE CALDAS DE REIS,https://www.turismo.gal/recurso/-/detalle/31809/carballeira-de-caldas-de-reis?langId=es_ES&tp=5&ctre=19,36650 Caldas de Reis - Pontevedra,Jardín,,,
CARBALLEIRA DE FAMELGA,https://www.turismo.gal/recurso/-/detalle/280381399/carballeira-de-famelga?langId=es_ES&tp=4&ctre=16,36854 Cerdedo-Cotobade - Pontevedra,Área de recreo,,,
CARBALLEIRA DE SAN XUSTO,https://www.turismo.gal/recurso/-/detalle/16602/carballeira-de-san-xusto?langId=es_ES&tp=4&ctre=16,Carballeira de San Xusto 36121 Cerdedo-Cotobade - Pontevedra,Área de recreo,,,
CARBALLEIRA DE TRASFONTAO,https://www.turismo.gal/recurso/-/detalle/190516000282/carballeira-de-trasfontao?langId=es_ES&tp=40003930&ctre=40000140,Silleda - Pontevedra,Naturaleza en el Camino,,,
,https://www.turismo.gal/recurso/-/detalle//?langId=es_ES&tp=&ctre=,,,,,
CARBALLEIRA DO RODO,https://www.turismo.gal/recurso/-/detalle/280381617/carballeira-do-rodo?langId=es_ES&tp=4&ctre=16,"do Rodo, nº s/n 36500 Lalín - Pontevedra",Área de recreo,,,
CARRACIDO - NOSA SEÑORA (ILLAS CÍES),https://www.turismo.gal/recurso/-/detalle/268739535/carracido-nosa-senora-illas-cies-?langId=es_ES&tp=3&ctre=15,Vigo - Pontevedra,Playa,,,
CARREIRO,https://www.turismo.gal/recurso/-/detalle/268537786/carreiro?langId=es_ES&tp=3&ctre=15,A Guarda - Pontevedra,Playa,,,
CARREIRO,https://www.turismo.gal/recurso/-/detalle/9703/carreiro?langId=es_ES&tp=3&ctre=15,36988 O Grove - Pontevedra,Playa,,,
CARRIL,https://www.turismo.gal/recurso/-/detalle/10502/carril?langId=es_ES&tp=3&ctre=15,36208 Vigo - Pontevedra,Playa,,,
CASA MUSEO VALLE INCLÁN,https://www.turismo.gal/recurso/-/detalle/31802/casa-museo-valle-inclan?langId=es_ES&tp=13&ctre=78,"Calle Luces de Bohemia, nº s/n 36620 Vilanova de Arousa - Pontevedra",Casas museo,,+34 986 555 493,museos@vilanovadearousa.gal
CASA A MODÍA,https://www.turismo.gal/recurso/-/detalle/20451/casa-a-modia?langId=es_ES&tp=9&ctre=37,36633 Cambados - Pontevedra,Casa grande,,,
