nombre,link,direccion,tipo,categoria,telefono,email
ALBERGUE DA ESTRELA,https://www.turismo.gal/recurso/-/detalle/220623000286/albergue-da-estrela?langId=es_ES&tp=1000100&ctre=1000120,"Camino Estrada Vella, nº 2 36309 Oia - Pontevedra",Albergue Turístico,,,contacto@alberguedaestrela.com
ALBERGUE DE PEREGRINOS DE PONTECESURES,https://www.turismo.gal/recurso/-/detalle/280380527/albergue-de-peregrinos-de-pontecesures?langId=es_ES&tp=1000100&ctre=1000300,"Pousa Antelo, nº s/n 36640 Pontecesures - Pontevedra",Albergues del Xacobeo,,,
ALBERGUE DE PEREGRINOS DE PONTEVEDRA,https://www.turismo.gal/recurso/-/detalle/280380529/albergue-de-peregrinos-de-pontevedra?langId=es_ES&tp=1000100&ctre=1000300,"Calle Otero Pedrayo, nº s/n 36004 Pontevedra - Pontevedra",Albergues del Xacobeo,,,
ALBERGUE DE PEREGRINOS CASA DA TORRE,https://www.turismo.gal/recurso/-/detalle/280380535/albergue-de-peregrinos-casa-da-torre?langId=es_ES&tp=1000100&ctre=1000300,"Plaza Ribadavia, nº s/n 36800 Redondela - Pontevedra",Albergues del Xacobeo,,,
ALBERGUE DE PEREGRINOS DA BANDEIRA,https://www.turismo.gal/recurso/-/detalle/280380518/albergue-de-peregrinos-da-bandeira?langId=es_ES&tp=1000100&ctre=1000300,"Lourás, nº s/n Silleda - Pontevedra",Albergues del Xacobeo,,,
ALBERGUE DE PEREGRINOS DE BENDOIRO,https://www.turismo.gal/recurso/-/detalle/280380534/albergue-de-peregrinos-de-bendoiro?langId=es_ES&tp=1000100&ctre=1000300,"A Laxe, nº 21 36512 Lalín - Pontevedra",Albergues del Xacobeo,,,
ALBERGUE DE PEREGRINOS DE BRIALLOS,https://www.turismo.gal/recurso/-/detalle/280380521/albergue-de-peregrinos-de-briallos?langId=es_ES&tp=1000100&ctre=1000300,nº s/n 36658 Portas - Pontevedra,Albergues del Xacobeo,,,
ALBERGUE DE PEREGRINOS DE MOS,https://www.turismo.gal/recurso/-/detalle/280380528/albergue-de-peregrinos-de-mos?langId=es_ES&tp=1000100&ctre=1000300,nº 3 36415 Mos - Pontevedra,Albergues del Xacobeo,,,
ALBERGUE DE PEREGRINOS DE TUI,https://www.turismo.gal/recurso/-/detalle/280380540/albergue-de-peregrinos-de-tui?langId=es_ES&tp=1000100&ctre=1000300,"Párroco Rodríguez Vázquez, nº s/n 36700 Tui - Pontevedra",Albergues del Xacobeo,,,
ALBERGUE DE PEREGRINOS DE VALGA,https://www.turismo.gal/recurso/-/detalle/280380544/albergue-de-peregrinos-de-valga?langId=es_ES&tp=1000100&ctre=1000300,nº s/n 36645 Valga - Pontevedra,Albergues del Xacobeo,,,
ALBERGUE DE PEREGRINOS DO PORRIÑO,https://www.turismo.gal/recurso/-/detalle/280380532/albergue-de-peregrinos-do-porrino?langId=es_ES&tp=1000100&ctre=1000300,"Finca Isla, nº s/n 36400 O Porriño - Pontevedra",Albergues del Xacobeo,,,
ALBERGUE DE PEREGRINOS SANTIAGO APOSTOL,https://www.turismo.gal/recurso/-/detalle/170720000517/albergue-de-peregrinos-santiago-apostol?langId=es_ES&tp=1000100&ctre=1000120,"Calle Telmo Bernardez , nº 15 36800 Redondela - Pontevedra",Albergue Turístico,,,reservas@alberguesantiagoderedondela.com
ALBERGUE DE VIGO,https://www.turismo.gal/recurso/-/detalle/210713000240/albergue-de-vigo?langId=es_ES&tp=1000100&ctre=1000300,"Calle Ribeira do Berbés , nº 5 36202 Vigo - Pontevedra",Albergues del Xacobeo,,,
ALBERGUE FERVENZA DO TOXA,https://www.turismo.gal/recurso/-/detalle/274249097/albergue-fervenza-do-toxa?langId=es_ES&tp=1000100&ctre=1000120,REBOREDA-ABADES 0 Silleda - Pontevedra,Albergue Turístico,,+34 986 681 559,
ALBERGUE FONTE DOS ALOQUES,https://www.turismo.gal/recurso/-/detalle/220930000504/albergue-fonte-dos-aloques?langId=es_ES&tp=1000100&ctre=1000120,"Calle Antonio Palacios, nº 23 36400 O Porriño - Pontevedra",Albergue Turístico,,,ddgzarko@hotmail.com
ALBERGUE HOSTEL BUEN CAMINO TUI,https://www.turismo.gal/recurso/-/detalle/180322000317/albergue-hostel-buen-camino-tui?langId=es_ES&tp=1000100&ctre=1000120,"Avenida 26 de Julio, nº 10 36700 Tui - Pontevedra",Albergue Turístico,,,
ALBERGUE HOSTEL NUESTRA SEÑORA DEL CAMINO,https://www.turismo.gal/recurso/-/detalle/210618000429/albergue-hostel-nuestra-senora-del-camino?langId=es_ES&tp=1000100&ctre=1000120,"Travesía Casalvito, nº 16 36995 Poio - Pontevedra",Albergue Turístico,,+34 649 053 236,nsdelcaminohostel@gmail.com
ALBERGUE LAMEIRIÑAS,https://www.turismo.gal/recurso/-/detalle/170321000120/albergue-lameirinas?langId=es_ES&tp=1000100&ctre=1000120,"Calle Lameiriñas, nº 8 36690 Soutomaior - Pontevedra",Albergue Turístico,,,info@lameiriñas.com
ALBERGUE O PEIRAO,https://www.turismo.gal/recurso/-/detalle/190918000104/albergue-o-peirao?langId=es_ES&tp=1000100&ctre=1000120,"Calle OLIVA, nº 43 36780 A Guarda - Pontevedra",Albergue Turístico,,+34 682 190 102,info@albergueopeirao.com
ALBERGUE PALLANES,https://www.turismo.gal/recurso/-/detalle/190503000019/albergue-pallanes?langId=es_ES&tp=1000100&ctre=1000120,"Rúa Pallanes, nº 11 - San Bartolomé 36712 Tui - Pontevedra",Albergue Turístico,,,alberguepallanes@gmail.com
ALBERGUE PLAYA DE SABARIS,https://www.turismo.gal/recurso/-/detalle/220530000606/albergue-playa-de-sabaris?langId=es_ES&tp=1000100&ctre=1000120,"Calle Porta do Sol, nº 55 36393 Baiona - Pontevedra",Albergue Turístico,,,albergueplayadesabaris@gmail.com
ALBERGUE SAN ERO ARMENTEIRA,https://www.turismo.gal/recurso/-/detalle/200529000204/albergue-san-ero-armenteira?langId=es_ES&tp=1000100&ctre=1000120,nº 64 36192 Meis - Pontevedra,Albergue Turístico,,+34 655 302 830,correo@meis.gal
ALBERGUE SAN MARTÍN,https://www.turismo.gal/recurso/-/detalle/170509000045/albergue-san-martin?langId=es_ES&tp=1000100&ctre=1000120,"Calle Coruña, nº 10 36700 Tui - Pontevedra",Albergue Turístico,,,alberguesanmartin@gmail.com
ALBERGUE SAN XURXO,https://www.turismo.gal/recurso/-/detalle/230308000186/albergue-san-xurxo?langId=es_ES&tp=1000100&ctre=1000120,"Calle Eira Vella, nº 4 36392 Vigo - Pontevedra",Albergue Turístico,,,alberguesanxurxo@gmail.com
ALBERGUE SANTA OLAIA,https://www.turismo.gal/recurso/-/detalle/160603000012/albergue-santa-olaia?langId=es_ES&tp=1000100&ctre=1000120,"Avenida Parque, nº 17 36540 Silleda - Pontevedra",Albergue Turístico,,+34 986 580 898,
ALBERGUE SOMOS,https://www.turismo.gal/recurso/-/detalle/250414000453/albergue-somos?langId=es_ES&tp=1000100&ctre=1000120,"Camiño Vello de Santiago, nº 14 36419 Mos - Pontevedra",Albergue Turístico,,,alberguesomos@gmail.com
ALBERGUE TIMONEL,https://www.turismo.gal/recurso/-/detalle/150706000025/albergue-timonel?langId=es_ES&tp=1000100&ctre=1000120,"Travesía de las Ovejas, nº 8 36650 Caldas de Reis - Pontevedra",Albergue Turístico,,986 540 840,reservas@alberguetimonel.es
ALBERGUE TRABAZO,https://www.turismo.gal/recurso/-/detalle/220810000126/albergue-trabazo?langId=es_ES&tp=1000100&ctre=1000120,"Calle Alfonso Trabazo, nº 3 36540 Silleda - Pontevedra",Albergue Turístico,,,info@asesoriaval.es
ALBERGUE TURÍSTICO A SALAZÓN,https://www.turismo.gal/recurso/-/detalle/180522000354/albergue-turistico-a-salazon?langId=es_ES&tp=1000100&ctre=1000120,"Callejon Boliche, nº 7 36620 Vilanova de Arousa - Pontevedra",Albergue Turístico,,+34 606 365 561,fran@asalazon.com
ALBERGUE TURISTICO DE MARÍN,https://www.turismo.gal/recurso/-/detalle/h-po-001925/albergue-turistico-de-marin?langId=es_ES&tp=1000100&ctre=1000120,SANTO TOMÉ DE PIÑEIRO - PARDAVILA 36121 Marín - Pontevedra,Albergue Turístico,,,
ALBERGUE TURÍSTICO DE SILLEDA,https://www.turismo.gal/recurso/-/detalle/280377231/albergue-turistico-de-silleda?langId=es_ES&tp=1000100&ctre=1000120,"Calle Venezuela, nº 38 36540 Silleda - Pontevedra",Albergue Turístico,,+34 677 607 669,xandadupuga@gmail.com
ALBERGUE TURISTICO EN ARMENTEIRA A FRAGUA DO FERREIRO,https://www.turismo.gal/recurso/-/detalle/250505000047/albergue-turistico-en-armenteira-a-fragua-do-ferreiro?langId=es_ES&tp=1000100&ctre=1000120,"Lugar De Valboa, nº 45 36192 Meis - Pontevedra",Albergue Turístico,,,
ALBERGUE TURÍSTICO HÍPICO DE SABUCEDO,https://www.turismo.gal/recurso/-/detalle/18228/albergue-turistico-hipico-de-sabucedo?langId=es_ES&tp=1000100&ctre=1000120,"Lugar Campo do Medio, nº s/n 36559 A Estrada - Pontevedra",Albergue Turístico,,,reservas@alberguedesabucedo.com
ALCE,https://www.turismo.gal/recurso/-/detalle/21666/alce?langId=es_ES&tp=67&ctre=135,"Calle Agullas, nº 11 36350 Nigrán - Pontevedra",Pensión,2 estrellas,+34 986 354 311,hostalalce2@hotmail.es
ALDA BUEUMAR,https://www.turismo.gal/recurso/-/detalle/152/alda-bueumar?langId=es_ES&tp=22&ctre=129,"Plaza Avenida de Agrelo , nº 10 36930 Bueu - Pontevedra",Hotel,2 Estrellas,+34 886 300 027,aldabueu@aldahotels.com
ALDA ESTACION,https://www.turismo.gal/recurso/-/detalle/2573/alda-estacion?langId=es_ES&tp=22&ctre=129,"Calle Alfonso XIII, nº 17-19 36201 Vigo - Pontevedra",Hotel,1 Estrella,+34 886 300 025,aldaestacion@aldahotels.com
ALDA PONTEVEDRA ESTACION,https://www.turismo.gal/recurso/-/detalle/10909/alda-pontevedra-estacion?langId=es_ES&tp=22&ctre=129,"Avenida Eduardo Pondal, nº 76-78 36003 Pontevedra - Pontevedra",Hotel,2 Estrellas,+34 886 300 029,estacionpontevedra@aldahotels.com
ALDA PUERTA DEL SOL,https://www.turismo.gal/recurso/-/detalle/31137/alda-puerta-del-sol?langId=es_ES&tp=22&ctre=129,"Plaza Porta do Sol , nº 14 36202 Vigo - Pontevedra",Hotel,2 Estrellas,+34 886 300 026,puertadelsol@aldahotels.com
ALDA SANTA TREGA,https://www.turismo.gal/recurso/-/detalle/221110000103/alda-santa-trega?langId=es_ES&tp=67&ctre=135,"Monte Santa Trega, nº sn 36788 A Guarda - Pontevedra",Pensión,2 estrellas,+34 633 962 078,lolybotana@aldahotels.com
ALDA VIA NORTE,https://www.turismo.gal/recurso/-/detalle/62/alda-via-norte?langId=es_ES&tp=22&ctre=129,"Avenida Castelao, nº 162 36980 O Grove - Pontevedra",Hotel,2 Estrellas,+34 609 628 609 / +34 986 730 446,reservas@hotelvianorte.com
ALDEA DE PORTOMARTIÑO - CASA SOLAINA,https://www.turismo.gal/recurso/-/detalle/170504000026/aldea-de-portomartino-casa-solaina?langId=es_ES&tp=1000180&ctre=1000220,Portomartiño 36836 A Lama - Pontevedra,Vivienda Turística,,+34 607 869 956,info@portomartino.com
ALDEA DO PORTOMARTIÑO,https://www.turismo.gal/recurso/-/detalle/170504000024/aldea-do-portomartino?langId=es_ES&tp=1000180&ctre=1000220,"Portomartiño, nº 8 36836 A Lama - Pontevedra",Vivienda Turística,,+34 607 869 956,info@portomartino.com
ALEGRE,https://www.turismo.gal/recurso/-/detalle/33308/alegre?langId=es_ES&tp=22&ctre=129,"Major, nº 132 36960 Sanxenxo - Pontevedra",Hotel,1 Estrella,+34 986 745 757 / +34 986 744 348 / +34 986 745 757,
ALEJANDRINA,https://www.turismo.gal/recurso/-/detalle/2521/alejandrina?langId=es_ES&tp=22&ctre=129,nº 27 36163 Poio - Pontevedra,Hotel,1 Estrella,+34 986 873 047,
ALENTEA,https://www.turismo.gal/recurso/-/detalle/29146/alentea?langId=es_ES&tp=1000100&ctre=1000120,"Barrio de Mera , nº 33 36878 Covelo - Pontevedra",Albergue Turístico,,+34 986 668 134,alentea@gmail.com
ALFONSO I,https://www.turismo.gal/recurso/-/detalle/2565/alfonso-i?langId=es_ES&tp=22&ctre=129,"Lugar A Gándara, nº s/n 36720 Tui - Pontevedra",Hotel,3 Estrellas,+34 986 607 060,resevas@hotelalfonsoprimero.com
ALICIA,https://www.turismo.gal/recurso/-/detalle/259322522/alicia?langId=es_ES&tp=67&ctre=135,"LG. STA. MARÍA, 5-1º 36002 Pontevedra - Pontevedra",Pensión,1 estrella,+34 986 857 079,
ALOIA NATURE,https://www.turismo.gal/recurso/-/detalle/181025000249/aloia-nature?langId=es_ES&tp=68&ctre=130,"Parcela Transbadeira, nº s/n 36715 Tui - Pontevedra",Apartamento,Apartamentos 1 Llave,,info@aloianature.es
ALOJAMIENTOS CALDAS DE REIS I,https://www.turismo.gal/recurso/-/detalle/181015000134/alojamientos-caldas-de-reis-i?langId=es_ES&tp=67&ctre=135,"Calle Laureano Salgado , nº 5 - 7 36650 Caldas de Reis - Pontevedra",Pensión,2 estrellas,,
ALOJAMIENTOS CALDAS DE REIS II,https://www.turismo.gal/recurso/-/detalle/181015000135/alojamientos-caldas-de-reis-ii?langId=es_ES&tp=67&ctre=135,"Calle Laureano Salgado, nº 5 - 7 36650 Caldas de Reis - Pontevedra",Pensión,2 estrellas,,
ALPINA,https://www.turismo.gal/recurso/-/detalle/28858/alpina?langId=es_ES&tp=22&ctre=129,"Carretera Corón, nº 10B 36620 Vilanova de Arousa - Pontevedra",Hotel,2 Estrellas,+34 986 554 141,clientes@hotelalpina.es
ALTARIÑO,https://www.turismo.gal/recurso/-/detalle/31301/altarino?langId=es_ES&tp=22&ctre=129,"Playa Caneliñas, nº s/n 36970 Sanxenxo - Pontevedra",Hotel,1 Estrella,+34 986 720 835,
ALTO DA POUSA,https://www.turismo.gal/recurso/-/detalle/201027000159/alto-da-pousa?langId=es_ES&tp=68&ctre=130,"Calle Muiños, nº 32 B 36792 Tomiño - Pontevedra",Apartamento,Apartamentos 1 Llave,+34 626 147 080,antpousa@hotmail.com
ALVARITO,https://www.turismo.gal/recurso/-/detalle/32521/alvarito?langId=es_ES&tp=67&ctre=135,"Estrada A Lanzada, nº 20 36979 Sanxenxo - Pontevedra",Pensión,2 estrellas,+34 986 720 895,
ALVEAR SUITES,https://www.turismo.gal/recurso/-/detalle/280379891/alvear-suites?langId=es_ES&tp=68&ctre=130,"Calle Pai Crespo, nº 30-32 36800 Redondela - Pontevedra",Apartamento,Apartamentos 1 Llave,+34 986 400 637,info@apartamentosalvearsuites.com
AMANDI,https://www.turismo.gal/recurso/-/detalle/81/amandi?langId=es_ES&tp=22&ctre=129,"Avenida Castelao , nº 94 36980 O Grove - Pontevedra",Hotel,3 Estrellas,+34 986 731 942,info@hotelamandi.com
AMARELLE,https://www.turismo.gal/recurso/-/detalle/280382852/amarelle?langId=es_ES&tp=1000180&ctre=1000220,36686 A Estrada - Pontevedra,Vivienda Turística,,+34 609 802 217,casaamarelle@gmail.com
AMEIXOA,https://www.turismo.gal/recurso/-/detalle/33616/ameixoa?langId=es_ES&tp=67&ctre=135,"Dtor. Zunzunegui, 24 36470 Salceda de Caselas - Pontevedra",Pensión,1 estrella,+34 986 349 052,
AMÉRICA,https://www.turismo.gal/recurso/-/detalle/21698/america?langId=es_ES&tp=22&ctre=129,"Carretera Santiago-Ourense, km. 317, nº 33 36685 A Estrada - Pontevedra",Hotel,2 Estrellas,+34 986 587 450,informacion@hotelrestauranteamerica.com
AMÉRICA,https://www.turismo.gal/recurso/-/detalle/32245/america?langId=es_ES&tp=67&ctre=135,"R/ ECHEGARAY, 5 36900 Marín - Pontevedra",Pensión,1 estrella,,pension_america@hotmail.com
ANCEU COLIVING,https://www.turismo.gal/recurso/-/detalle/180727000466/anceu-coliving?langId=es_ES&tp=71&ctre=134,"Lugar Os Ramis, nº 8 35829 Ponte Caldelas - Pontevedra",Turismo rural,Grupo-B (Casa de Aldea),,agustin@anceu.com
ANCLA DORADA,https://www.turismo.gal/recurso/-/detalle/258780149/ancla-dorada?langId=es_ES&tp=67&ctre=135,"Calle Irmandiños, nº 22 36203 Vigo - Pontevedra",Pensión,2 estrellas,+34 986 436 607,reservas@ancladorada.com
ANEXO BOSQUE MAR,https://www.turismo.gal/recurso/-/detalle/79/anexo-bosque-mar?langId=es_ES&tp=22&ctre=129,"Calle Reboredo, nº 93 36988 O Grove - Pontevedra",Hotel,3 Estrellas,+34 986 731 055 / +34 986 731 055,info@bosquemar.com
ANGELITO,https://www.turismo.gal/recurso/-/detalle/2513/angelito?langId=es_ES&tp=22&ctre=129,"Calle Castelao , nº 62 36980 O Grove - Pontevedra",Hotel,1 Estrella,+34 986 730 963,hotelangelito@hotmail.com
ANTOLÍN,https://www.turismo.gal/recurso/-/detalle/258700662/antolin?langId=es_ES&tp=67&ctre=135,"DA PRAIA-BARRIO OUTEIRO DAS PENAS, nº 56 36693 Redondela - Pontevedra",Pensión,2 estrellas,+34 649 576 527,reservas@hotelantolin.com
APARTAMENTOS ÁNIMAS,https://www.turismo.gal/recurso/-/detalle/221110000104/apartamentos-animas?langId=es_ES&tp=68&ctre=130,"Calle Ánimas, nº 3 36001 Pontevedra - Pontevedra",Apartamento,Apartamentos 1 Llave,,
APARTAMENTOS AQUALECER,https://www.turismo.gal/recurso/-/detalle/37111/apartamentos-aqualecer?langId=es_ES&tp=68&ctre=130,"Lg. Aios, nº 47 36990 Sanxenxo - Pontevedra",Apartamento,Apartamentos 1 Llave,+34 986 723 967,info@aqualecer.com
APARTAMENTOS AREAS,https://www.turismo.gal/recurso/-/detalle/180727000468/apartamentos-areas?langId=es_ES&tp=68&ctre=130,"Lugar Areas, nº 1A 36966 Sanxenxo - Pontevedra",Apartamento,Apartamentos 3 Llaves,+34 637 102 441,info@apartamentosareas.com
APARTAMENTOS AROSA OGROVE I,https://www.turismo.gal/recurso/-/detalle/280380733/apartamentos-arosa-ogrove-i?langId=es_ES&tp=68&ctre=130,"Avenida Alexandre Bóveda, nº 10 36980 O Grove - Pontevedra",Apartamento,Apartamentos 1 Llave,+34 649 580 109,esanmartin@e-savia.net
APARTAMENTOS AROSA OGROVE II,https://www.turismo.gal/recurso/-/detalle/280380734/apartamentos-arosa-ogrove-ii?langId=es_ES&tp=68&ctre=130,"MONTIÑO, 7 0 O Grove - Pontevedra",Apartamento,Apartamentos 1 Llave,+34 986 733 339,esanmartin@e-savia.net
APARTAMENTOS AS CALDELAS,https://www.turismo.gal/recurso/-/detalle/a-po-000118/apartamentos-as-caldelas?langId=es_ES&tp=68&ctre=130,"Calle Xoan XXIII , nº 62 36980 O Grove - Pontevedra",Apartamento,Apartamentos 1 Llave,,apartamentosascaldelas@gmail.com
APARTAMENTOS BALTAR,https://www.turismo.gal/recurso/-/detalle/280382801/apartamentos-baltar?langId=es_ES&tp=68&ctre=130,"Calle VIRXE DO CARME , nº 14 36979 Sanxenxo - Pontevedra",Apartamento,Apartamentos 1 Llave,,
APARTAMENTOS BLANCO Y NEGRO,https://www.turismo.gal/recurso/-/detalle/180321000316/apartamentos-blanco-y-negro?langId=es_ES&tp=68&ctre=130,"Avenida Buján Lada, nº 2 36789 A Guarda - Pontevedra",Apartamento,Apartamentos 1 Llave,,apartamentosblancoynegro@hotmail.com
APARTAMENTOS BOLERA PICO,https://www.turismo.gal/recurso/-/detalle/160510000026/apartamentos-bolera-pico?langId=es_ES&tp=68&ctre=130,"Calle Padre Sarmiento, nº 4 36970 Sanxenxo - Pontevedra",Apartamento,Apartamentos 1 Llave,881 850084,reservas.bolerapico@duermingbeds.com
APARTAMENTOS CAMPAÑA 3000,https://www.turismo.gal/recurso/-/detalle/200908000054/apartamentos-campana-3000?langId=es_ES&tp=68&ctre=130,"Avenida Castelao, nº 60 36980 O Grove - Pontevedra",Apartamento,Apartamentos 1 Llave,+34 976 101 332,booking@apartamentos3000.com
APARTAMENTOS CANADA 2,https://www.turismo.gal/recurso/-/detalle/200608000106/apartamentos-canada-2?langId=es_ES&tp=68&ctre=130,"Camino Camiño dos Vellos, nº 18 36992 Poio - Pontevedra",Apartamento,Apartamentos 1 Llave,+34 686 937 884,aptcanada@hotmail.es
APARTAMENTOS CASA SANDRA,https://www.turismo.gal/recurso/-/detalle/180710000196/apartamentos-casa-sandra?langId=es_ES&tp=68&ctre=130,"Soutullo, nº 88 36990 Sanxenxo - Pontevedra",Apartamento,Apartamentos 1 Llave,+34 620 427 876,reservas@pensionanton.es
APARTAMENTOS CASAS Á BEIRA,https://www.turismo.gal/recurso/-/detalle/190911000051/apartamentos-casas-a-beira?langId=es_ES&tp=68&ctre=130,"Calle Gorgullón, nº 48 36001 Pontevedra - Pontevedra",Apartamento,Apartamentos 1 Llave,+34 687 776 233,agv.iccp@gmail.com
APARTAMENTOS CASTRELO,https://www.turismo.gal/recurso/-/detalle/280383512/apartamentos-castrelo?langId=es_ES&tp=68&ctre=130,"SERANTELLOS , nº 27 36639 Cambados - Pontevedra",Apartamento,Apartamentos 1 Llave,,
APARTAMENTOS CORAL DO MAR II,https://www.turismo.gal/recurso/-/detalle/15773/apartamentos-coral-do-mar-ii?langId=es_ES&tp=68&ctre=130,"Paxariñas, nº 10 36970 Sanxenxo - Pontevedra",Apartamento,Apartamentos 1 Llave,+34 669 847 620,info@coraldomar.com
APARTAMENTOS CORAL DO MAR III,https://www.turismo.gal/recurso/-/detalle/200608000105/apartamentos-coral-do-mar-iii?langId=es_ES&tp=68&ctre=130,"Lugar Montalvo, nº 14 36970 Sanxenxo - Pontevedra",Apartamento,Apartamentos 1 Llave,+34 669 847 620,info@coraldomar.com
APARTAMENTOS CRUCEIRO,https://www.turismo.gal/recurso/-/detalle/280376231/apartamentos-cruceiro?langId=es_ES&tp=68&ctre=130,"Calle Viñal, nº 3 36945 Cangas - Pontevedra",Apartamento,Apartamentos 2 Llaves,,apartamentoscruceiro@gmail.com
APARTAMENTOS DENA,https://www.turismo.gal/recurso/-/detalle/28904/apartamentos-dena?langId=es_ES&tp=68&ctre=130,nº 25 36967 Meaño - Pontevedra,Apartamento,Apartamentos 2 Llaves,,reservas@apartamentosdena.com
APARTAMENTOS EIRA DO MAR SANXENXO,https://www.turismo.gal/recurso/-/detalle/260171459/apartamentos-eira-do-mar-sanxenxo?langId=es_ES&tp=68&ctre=130,"Lg. Aios, nº 46 36990 Sanxenxo - Pontevedra",Apartamento,Apartamentos 2 Llaves,,apartamentoseiradomarsanxenxo@gmail.com
APARTAMENTOS EL MOLINO,https://www.turismo.gal/recurso/-/detalle/501/apartamentos-el-molino?langId=es_ES&tp=68&ctre=130,Praia O Muíño 36788 A Guarda - Pontevedra,Apartamento,Apartamentos 2 Llaves,+34 986 627 141,correo@hoteleselmolino.com
APARTAMENTOS ESTHER,https://www.turismo.gal/recurso/-/detalle/28370/apartamentos-esther?langId=es_ES&tp=68&ctre=130,"Arra, nº 7 36960 Sanxenxo - Pontevedra",Apartamento,Apartamentos 2 Llaves,4,apartamentosesther@hotmail.com
APARTAMENTOS ILLA,https://www.turismo.gal/recurso/-/detalle/160411000047/apartamentos-illa?langId=es_ES&tp=68&ctre=130,"Calle Naval, nº 4 36626 A Illa de Arousa - Pontevedra",Apartamento,Apartamentos 1 Llave,,apartamentosarosa@gmail.com
APARTAMENTOS LA TOJA,https://www.turismo.gal/recurso/-/detalle/190701000011/apartamentos-la-toja?langId=es_ES&tp=68&ctre=130,"Avenida Teniente Domínguez, nº 39 36980 O Grove - Pontevedra",Apartamento,Apartamentos 1 Llave,+34 679 757 245,info@apartamentoslatoja.com
APARTAMENTOS LANCEATA,https://www.turismo.gal/recurso/-/detalle/150721000100/apartamentos-lanceata?langId=es_ES&tp=68&ctre=130,"Fonte de Ons, nº 30 36990 Sanxenxo - Pontevedra",Apartamento,Apartamentos 3 Llaves,,info@apartamentoslanceata.com
APARTAMENTOS LAS BARUTEÑAS,https://www.turismo.gal/recurso/-/detalle/2772/apartamentos-las-barutenas?langId=es_ES&tp=68&ctre=130,Lg. Lourido 36700 Nigrán - Pontevedra,Apartamento,Apartamentos 3 Llaves,+34 986 350 374,pglourido@gmail.com
